frame;mark;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
78617;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78618;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78619;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78620;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78621;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78622;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78623;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78624;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78625;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78626;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78627;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78628;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78629;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78630;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78631;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78632;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78633;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78634;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78635;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78636;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78637;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78638;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78639;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78640;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78641;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78642;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78643;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78644;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78645;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78646;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78647;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78648;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78649;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78650;4;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1
78651;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78652;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78653;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78654;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78655;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78656;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78657;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78658;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78659;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78660;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78661;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78662;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78663;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78664;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78665;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78666;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78667;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78668;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78669;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78670;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78671;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78672;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78673;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78674;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78675;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78676;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78677;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78678;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78679;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78680;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78681;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78682;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78683;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78684;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78685;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78686;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78687;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78688;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78689;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78690;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78691;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78692;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78693;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78694;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78695;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78696;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78697;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78698;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78699;4;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78700;4;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78701;4;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78702;4;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78703;4;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78704;4;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78705;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78706;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78707;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78708;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78709;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78710;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78711;4;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
78712;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78713;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78714;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78715;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78716;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78717;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78718;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78719;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78720;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78721;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78722;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78723;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78724;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78725;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78726;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78727;4;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
78728;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78729;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78730;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78731;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78732;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78733;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78734;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78735;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78736;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78737;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78738;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78739;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78740;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78741;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78742;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78743;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78744;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78745;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78746;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78747;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78748;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78749;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78750;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78751;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78752;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78753;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78754;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78755;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78756;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78757;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78758;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78759;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78760;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78761;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78762;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78763;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78764;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78765;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78766;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78767;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78768;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78769;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78770;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78771;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78772;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78773;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78774;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78775;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78776;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78777;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78778;4;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
78779;4;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1
78780;4;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1
78781;4;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1
78782;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78783;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78784;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78785;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78786;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78787;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78788;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78789;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78790;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78791;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78792;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78793;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78794;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78795;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78796;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78797;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78798;4;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1
78799;4;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1
78800;4;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1
78801;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78802;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78803;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78804;4;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1
78805;4;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1
78806;4;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1
78807;4;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1
78808;4;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1
78809;4;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1
78810;4;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1
78811;4;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1
78812;4;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
78813;4;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
78814;4;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
78815;4;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
78816;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78817;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78818;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78819;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78820;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78821;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78822;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78823;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78824;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78825;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78826;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78827;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78828;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78829;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78830;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78831;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78832;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78833;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78834;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78835;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78836;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78837;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78838;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78839;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78840;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78841;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78842;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78843;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78844;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78845;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78846;4;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
78847;4;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
78848;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78849;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78850;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78851;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78852;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78853;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78854;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78855;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78856;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78857;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78858;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78859;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78860;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78861;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78862;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78863;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78864;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78865;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78866;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78867;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78868;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78869;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78870;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78871;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78872;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78873;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78874;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78875;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78876;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78877;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78878;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78879;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78880;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78881;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78882;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78883;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78884;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78885;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78886;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78887;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78888;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78889;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78890;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78891;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78892;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78893;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78894;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78895;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78896;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78897;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78898;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78899;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78900;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78901;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78902;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78903;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78904;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78905;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78906;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78907;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78908;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78909;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78910;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78911;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78912;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78913;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78914;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78915;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78916;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78917;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78918;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78919;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78920;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78921;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78922;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78923;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78924;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78925;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78926;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78927;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78928;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78929;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78930;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78931;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78932;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78933;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78934;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78935;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78936;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78937;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78938;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78939;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78940;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78941;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78942;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78943;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78944;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78945;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78946;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
78947;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78948;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78949;4;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78950;4;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78951;4;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78952;4;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78953;4;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
78954;4;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
